__label__spam	sbefubgyqubwgeyukgaf
__label__ham	\CHA QUITEAMUZING THATÃ¥ÃSCOOL BABE
__label__ham	Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?
__label__ham	In e msg jus now. U said thanks for gift.
__label__ham	I'm glad. You are following your dreams.
__label__ham	Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?
__label__ham	Huh i cant thk of more oredi how many pages do we have?
__label__ham	HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX
__label__ham	Cos darren say Ã_ considering mah so i ask Ã_...
__label__ham	I've sent Ã_ my part..
__label__ham	Might ax well im there.
__label__ham	I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
__label__ham	I'm aight. Wat's happening on your side.
__label__ham	Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?
__label__ham	OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.
__label__ham	I'm also came to room.
__label__ham	You all ready for * big day tomorrow?
__label__ham	Gettin rdy to ship comp
__label__ham	NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!
__label__spam	Vmcvv
__label__ham	 and  picking them up from various points
__label__ham	hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?
__label__ham	Really? I crashed out cuddled on my sofa.
__label__ham	Ok. I only ask abt e movie. U wan ktv oso?
__label__ham	Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time
__label__ham	I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...
__label__ham	Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite
__label__ham	I'm awake oh. What's up.
__label__ham	Same, I'm at my great aunts anniversary party in tarpon springs
__label__spam	Hsdbkaubsudfgsfskjdhfih
__label__ham	I'm vivek:)i got call from your number.
__label__ham	Dear, take care. I am just reaching home.love u a lot.
__label__ham	ÃÃ log off 4 wat. It's sdryb8i
__label__ham	Aight well keep me informed
__label__ham	I can send you a pic if you like :)
__label__ham	Shall i get my pouch?
__label__spam	xncvm
__label__ham	Get me out of this dump heap. My mom decided to come to lowes. BORING.
__label__ham	Sorry, I can't text &amp; drive coherently, see you in twenty
__label__ham	Just come home. I don't want u to be miserable
__label__ham	Id have to check but there's only like 1 bowls worth left
__label__spam	Cmnbvncbvcbiuyt
__label__ham	yeah, that's what I was thinking
__label__ham	And of course you should make a stink!
__label__ham	How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?
__label__ham	Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*
__label__ham	I love to cuddle! I want to hold you in my strong arms right now...
__label__spam	Iahwfkiieubfhhaisheifu
__label__ham	If india win or level series means this is record:)
__label__ham	Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though
__label__ham	Whatever, juliana. Do whatever you want.
__label__ham	And several to you sir.
__label__ham	I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.
__label__ham	I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy
__label__ham	Okie.. Thanx..
__label__ham	Damn, can you make it tonight or do you want to just wait til tomorrow
__label__ham	I dont have that much image in class.
__label__ham	U guys never invite me anywhere :(
__label__ham	Well good morning mr . Hows london treatin' ya treacle?
__label__ham	Yes but I don't care cause I know its there!
__label__ham	Lol they were mad at first but then they woke up and gave in.
__label__ham	Then why no one talking to me
__label__spam	Ikweyrkhawkehfuew
__label__ham	Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!
__label__ham	Gokila is talking with you aha:)
__label__ham	Hi Petey!noiÃ¥Ãm ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x
__label__spam	Kmlnjbhvgzxcfvg
__label__ham	You call him now ok i said call him
__label__ham	Lol you won't feel bad when I use her money to take you out to a steak dinner =D
__label__ham	Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!
__label__ham	Fuck babe ... What happened to you ? How come you never came back?
__label__ham	And how's your husband.
__label__ham	Hey babe! I saw you came online for a second and then you disappeared, what happened ?
__label__ham	ÃÃ say until like dat i dun buy ericsson oso cannot oredi lar...
__label__ham	K.i will send in  &lt;#&gt;  min:)
__label__ham	Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted
__label__spam	ghjnbhjnjm
__label__ham	This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola
__label__ham	Still in the area of the restaurant. Ill try to come back soon
__label__ham	My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you
__label__spam	Mbaewzftfyjgfkyfykkfylfy,ccfhvhg
__label__ham	Yup but it's not giving me problems now so mayb i'll jus leave it...
__label__ham	Got meh... When?
__label__ham	I've been trying to reach him without success
__label__spam	Jxnvnw
__label__ham	Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?
__label__spam	soerfhlsejf lshfls flejflhslhefdjnfsjkf fdf
__label__ham	Hey company elama po mudyadhu.
__label__ham	It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
__label__ham	The hair cream has not been shipped.
__label__spam	hegfhgagkwefg 
__label__ham	Ya ok, then had dinner?
__label__ham	Any pain on urination any thing else?
__label__ham	Alright omw, gotta change my order to a half8th
__label__ham	Hmmm.still we dont have opener?
__label__spam	Xncvxbcv
__label__ham	I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him
__label__ham	That's what I love to hear :V see you sundayish, then
__label__ham	Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.
__label__ham	How much did ur hdd casing cost.
__label__spam	fgewrkabwfraikubswaibefuahrkbfqraeu
__label__ham	He didn't see his shadow. We get an early spring yay
__label__ham	Also andros ice etc etc
__label__ham	Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe
__label__ham	Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat...
__label__ham	â°Ã_ and donâ°ÃÃ·t worry weâ°ÃÃ·ll have finished by march â°Ã_ ish!
__label__ham	Ok..
__label__ham	No way I'm going back there!
__label__ham	Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?
__label__spam	Esdrtyuijkhgfdtyguhijhkjgfdtyguhijhgfhu
__label__ham	I was at bugis juz now wat... But now i'm walking home oredi... ÃÃ so late then reply... I oso saw a top dat i like but din buy... Where r Ã_ now? 
__label__ham	sure, but make sure he knows we ain't smokin yet
__label__ham	Holy living christ what is taking you so long
__label__ham	I need to come home and give you some good lovin...
__label__ham	I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.
__label__ham	Sorry * was at the grocers.
__label__ham	Tell me whos this pls:-)
__label__ham	Lol yes. But it will add some spice to your day.
__label__ham	Hmm ok, i'll stay for like an hour cos my eye is really sore!
__label__ham	I just really need shit before tomorrow and I know you won't be awake before like 6
__label__spam	Ukhbjngvfhtcg
__label__ham	Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;
__label__ham	Hi Princess! Thank you for the pics. You are very pretty. How are you?
__label__spam	Cvghbjvhbjvbj
__label__spam	Tyuuygjugj
__label__ham	You flippin your shit yet?
__label__ham	Shall I bring us a bottle of wine to keep us amused? Only joking! Iâ°ÃÃ·ll bring one anyway
__label__ham	I thk 530 lor. But dunno can get tickets a not. Wat u doing now?
__label__spam	Qazsxdtfgvhgbjjhb nnjk mfchv nfchv 
__label__ham	Dad wanted to talk about the apartment so I got a late start, omw now
__label__ham	Ho ho - big belly laugh! See ya tomo
__label__ham	In work now. Going have in few min.
__label__ham	S.i think he is waste for rr..
__label__ham	Is xy going 4 e lunch?
__label__ham	Huh but i cant go 2 ur house empty handed right?
__label__ham	Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*
__label__ham	Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)
__label__ham	Change again... It's e one next to escalator...
__label__ham	Today my system sh get ready.all is well and i am also in the deep well
__label__ham	Hey i will be late... i'm at amk. Need to drink tea or coffee
__label__spam	 vbnvb
__label__ham	No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.
__label__ham	I want to send something that can sell fast.  &lt;#&gt; k is not easy money.
__label__ham	Happy birthday... May all ur dreams come true...
__label__ham	Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.
__label__ham	How dare you change my ring
__label__spam	Izhesfiqilhieiabkwfb
__label__ham	Oh ok.. Wat's ur email?
__label__spam	Yugkugujg
__label__ham	"\Hi darlin did youPhone me? Im atHome if youwanna chat.\"""""
__label__ham	Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt; 
__label__ham	Its like that hotel dusk game i think. You solve puzzles in a area thing
__label__spam	Rtyuktgku
__label__spam	Jhabfhjwopqnfnqnqxxohbabv
__label__ham	HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x
__label__ham	Goodmorning, today i am late for 2hrs. Because of back pain.
__label__ham	How long does it take to get it.
__label__ham	sorry brah, just finished the last of my exams, what up
__label__ham	Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*
__label__ham	Better than bb. If he wont use it, his wife will or them doctor
__label__spam	Yugyugkhgkh
__label__ham	How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..
